,id,text
652,3267,НОВАЯ КОНСТРУКЦИЯ РОТАЦИОННО-ПЛЕНОЧНОГО АППАРАТА
653,3268,29 декабря 2015  Лариса Николаевна Гребцова
654,3271,___________________________
655,3272,РОТОРЛЫ ЖҰҚА ТАСПАЛЫ АППАРАТТЫҢ ЖАҢА КОНСТРУКЦИЯСЫ
656,3273,Пищевая промышленность
657,3275,Оценка эффективности применения комбинированной технологии определения стадии зрелости гонад осетровых рыб с помощью методов уз-сканера и биопсии по значениям коэффицента поляризаций ооцитов
658,3276,16 декабря 2016  Лариса Николаевна Гребцова
659,3277,МРНТИ 69.25.13                                                                                              №4 (2016г.)
660,3279,"В данной статье описывается технология определения стадий зрелости гонад и коэффициента поляризации ядер ооцитов с помощью УЗИ диагностики и биопсии на поздних этапах развития осетровых рыб, выращиваемых в искусственных условиях. Лабораторные работы проводились на основе методов прижизненного получения икры, биопсии и УЗИ-диагностики. В качестве объектов исследований использована икра самок осетровых рыб: сибирского осетра, стерляди и гибридов бестера (белуга х стерлядь) и ролека (русский осетр х ленский осетр) в возрасте от 5 до 21 лет. Показано, что применение коэффициента поляризации ядер ооцитов дает более точный результат на стадии определения зрелости гонады осетровых рыб и точность срока естественного выхода икры возрастает до 93,54% и более.
	осетровые рыбы, стадия зрелости гонад, УЗИ-диагностикакоэффициент поляризации, окуляр-микрометр, биопсия гонад, ооцит, УЗВ."
661,3281,БЕКІРЕ ТҰҚЫМДАС БАЛЫҚТАРДЫҢ ГОНАДТАРЫНЫҢ ЖЕТІЛУ СТАДИЯСЫН АНЫҚТАУДЫҢ ҚҰРАМДАСТЫРЫЛҒАН  ТЕХНОЛОГИЯСЫН ҚОЛДАНУ ТИІМДІЛІГІН ООЦИТ ЯДРОЛАРЫНЫҢ  ПОЛЯРИЗАЦИЯЛЫҚ КОЭФФИЦИЕНТІН ЖӘНЕ УЛЬТРАДЫБЫСТЫҚ ДИАГНОСТИКАДАН ӨТКІЗУ ЖОЛЫМЕН БАҒАЛАУ
662,3282,"Бұл мақалада жасанды жағдайда өсірілген бекіре тұқымдас балықтардың ооцит ядроларының  поляризациялық коэффициентін және ультрадыбыстық диагностикадан өткізу жолымен гонадаларының жетілу стадиясын анықтау технологиясы сипатталады. Зертханалық зерттеу жұмыстарын ұйымдастыру барысында уылдырықтарды тірі балықтан өлтірмей алу, ультрадыбыстық диагностика, биопсия әдістері қолданылды. Зерттеу жұмыстарын жүргізу үшін бекіретұқымдас балықтарының: сібір бекіресі, сүйрік, және бестер будандары (қортпа × сүйрік) және ролек (орыс бекіресі × лена бекіресі) 5 тен 21 жас аралығындағы аналықтарының уылдырықтары пайдаланылды. Бекіре тұқымдас балықтар гонадасының жетілу кезеңін анықтау кезінде, аналық жұмыртқа ядросынның поляризация коэффициентің анықтау әдісін қолданғанда уылдырықтын табиғи шығымы 93,54% артады.
	бекіре балықтар, гонаданың пісіп-жетілу кезеңі, ультрадыбыстық диагностика, поляризация коэффициенті, окуляр-микрометр, гонада биопсиясы, ооцит,  тұйық жүйемен суды камтамасыз ететін қондырғылар."
663,3285,THE EVALUATION OF EFFECTIVENESS OF IMPLEMENTATION OF THE COMBINED TECHNOLOGY FOR THE IDENTIFICATION OF THE MATURITY STAGE OF GONADS OF STURGEON FISH WITH THE USE OF ULTRASOUND SCANNER AND BIOPSY BY THE VALUES OF COEFFICIENT OF OOCYTES POLARIZATION.
664,3286,". This article describes the technology of identification of maturity stage of gonads and the coefficient of core polarization of the oocyte with the help of ultrasound diagnosis and biopsy in the later stages of development of the sturgeon fish, grown in artificial conditions. Laboratory works were carried out on the basis of vivo methods of obtaining fish roe, biopsy and ultrasound diagnostics. As the object of study, it was chosen the fish roe of female sturgeon: siberian sturgeon, starlet hybrids and bester (beluga x sturgeon) and rolek (Russian sturgeon x Lena sturgeon) between ages of 5 to 21. It is shown that the application of core polarization of oocytes give a more accurate result  in definition of the maturity stage of gonad of sturgeon fish and the accuracy of natural exit of fish roe rises to 93.54% or more.
	: sturgeon fish, gonad maturity stage, ultrasound diagnostics, polarization coefficient, ocular-micrometer, gonadal biopsy, oocyte, RAS."
665,3287,Рыбное хозяйство
666,3290,Бентониты в экологии
667,3291,14 октября 2016  Лариса Николаевна Гребцова
668,3292,Васильянова Л. С.
669,3293,"В настоящее время проявляется тенденция к вовлечению в производственную деятельность новых нетрадиционных источников минерального сырья. Наиболее показательны в этом отношении природные минералы с высокой адсорбционной активностью, а именно бентониты. Бентониты относятся к классу слоистых силикатов глинистого типа, общими свойствами которых являются дисперсность, коллоидность, набухаемость, адсорбция. Они обладают высокой связующей способностью, ионообменными, поглотительными и отбеливающими свойствами, низкой стоимостью и широкой доступностью, что позволяет эффективно использовать их для решения сложных экологических задач. В статье  описаны месторождения, строение и состав, различные области  применения бентонитов. Представлены современные высокоэффективные и безопасные технологии очистки различных объектов от токсинов с помощью доступных и дешевых природных  сорбентов — бентонитов.  Подробно освещены разработки отечественных и зарубежных ученых по использованию бентонитов  в экологических сферах. Материалы статьи могут быть полезны специалистам, работающим в областях промышленной экологии, водоочистки, сельского хозяйства, строительства, медицины.
	экология, сорбенты, бентониты, природные минералы."
670,3294,Васильянова Л. С.
671,3295,"Қазіргі кез минералды шикізаттардың жаңа дәстүрлі емес көздерін өндірістік қызметтерге тарту үрдістері байқалуда. Осыған байланысты жоғары адсорбциялық белсенділігі жоғары табиғи минералдар, нақты айтқанда бетониттердің орны ерекше.  Бентониттер жалпы қаситеттері бытыраңқылық, коллоидтық, дымқылдаңғыштық, адсорбциялық болып табылатын сазды түрдегі қатпарлы силикаттардың класына жатады. Олар жоғары байланыстырғыш қабілеттілікке, ион алмастырғыштық, сіңімділік және ағарғыштық қасиеттерге ие, сонымен қатар күрделі экологиялық міндеттерді шешу үшін оларды тиімді пайдалануға мүмкіндік беретін төмендетілген бағаға және кеңді ауқымды қолжетімділікке ие болып табылады. Табиғи минералдар мен бентониттердің әртүрлі қолдану салалары, кен орындары, құрылымдары мен құрамы сипатталған. Қолжетімді, әрі арзан табиғи сорбенттер мен бентониттердің көмегімен әралуан нысандарды токсиндерден тазартудың қазіргі заманғы аса тиімді және қауіпсіз технологиялары ұсынылған. Суды тазалауда, ауылшаруашылығында, құрылыста, сонымен қатар медицина, экологиялық салаларда бентониттерді пайдалану бойынша отандық және шетелдік ғалымдардың әзірлемелері толығымен ашылып көрсетілген. Мақаланың материалдары өндірістік экология, су тазалау, ауыл шаруашылық, құрылыс, медицина салаларында қызмет атқаратын мамандарға пайдалы болуы мүмкін.
	экология, сорбенттер, бентониттер, табиғи минералдар."
672,3296,Vasilianova L.S.
673,3297,"s of raw materials. Most significant in this regard is ground natural minerals with high adsorption activity, namely bentonites. Bentonites belong to the class layered silicate of clay type, which general properties are dispersion, colloidality, expansibility, adsorption. They have a high binding ability: ion exchange, absorption and bleaching properties, low cost and wide availability, which allows to use them effectively to solve difficult ecological issues. The article describes the deposits, structure and composition, different fields of use of bentonite. The modern highly effective and safe technologies of cleaning of different objects from toxins with the help of low costing and available natural sorbents – bentonites. The developments of domestic and foreign scientists are discussed in detail on the use of bentonite in ecological fields. The material of the article can be useful for the specialists, working in the fields of industrial ecology, water treatment, agriculture, construction and medicine.
	: ecology, sorbents, bentonite, natural minerals."
674,3299,Разработка технологии изготовления кисломолочного продукта йогурт и изучение его качественных показателей
675,3300,13 декабря 2017  Лариса Николаевна Гребцова
676,3302,"Цель исследований – изучение качественных показателей йогурта и технологии его изготовления. При исследовании свойств сырья и полуфабрикатов использовали общепринятые физико-химичские и органолептические методы, а также специальные методы согласно ГОСТу. Апробированы специализированные закваски из штаммов микроорганизмов молочнокислых и бифидобактерий, полученных из коллекций депозитария, для изготовления кисломолочных напитков «Биос», «Дольче». Подтверждено, что продукция полностью соответствуют требованиям инструкции по приготовлению и применению заквасок для кисломолочных продуктов на предприятиях молочной промышленности. Получаемая продукция имеет нежный вкус, плотный сгусток, отличаются высоким содержанием молочной кислоты, достаточно развитой полезной физиологической микрофлорой. Она благотворно воздействуют на состояние желудочно-кишечного тракта, активизиря его деятельность, ускоряют процессы пищеварения, положительно действуют на иммунный статус. В процессе производства йогуртов «Биос» и «Дольче», рекомендуется использовать эффективную схему управления качеством, соответствующую нормативным требованиям продукции, особенно по показателям безопасности.
	 кисло-молочная продукция, диабетическое питание, молоко, йогурт, лактобактерии."
677,3303,"Баймагамбетова А.Б., Велямов  М.Т."
678,3304,Аннотация.
679,3305,Пищевая промышленность
680,3307,Разработка  метода придания антисептических свойств целлюлозным текстильным материалам
681,3308,14 октября 2016  Лариса Николаевна Гребцова
682,3310,"В работе рассматривается разработка золь-гель композиции на основе водно-спиртового раствора тетраэтоксисилана с добавлением ацетата цинка или меди для  антимикробной отделки  хлопчатобумажной ткани. Преимуществом применения новой композиции является, доступность используемых препаратов, а также простота технологического процесса для изготовления широкого ассортимента конкурентоспособных, экологически чистых, биоустойчивых целлюлозных текстильных материалов различного переплетения и различной поверхностной плотности.  Разработанный эффективный композиционный состав  для биоцидной отделки хлопчатобумажной ткани сравнительно недорог, экологически безопасен, устойчив к мокрым обработкам. В результате исследования установлено, что аппретированная хлопчатобумажная ткань имеет улучшенные антимикробные свойства, не разрушается микроорганизмами в условиях  эксплуатации. С помощью электронно-сканирующего микроскопа был обследован  элементный состав  и морфология пленкообразующих   растворов. 
	 антимикробная активность, золь-гель процесс, тетраэтоксисилан, нанопокрытия, модификация, текстильные материалы"
683,3312,"Жобада золь-гель композициялар негізіндегі тетраэтоксисиланның  сулы-спирттік ерітіндісінде  ацетатты  мырыш немесе мыс қоспасымен  мақта-маталарын  микробқа қарсы өңдеу қарастырылады. Жаңа композицияның  артықшылығы — қолданылатын препараттардың қолжетімділігі, бәсекеге қабілетті кең ассортиментті технологиялық процестің қарапайымдылығы, экологиялық таза биотұрақты целлюлозалық   тоқыма материалдардың әртүрлі өрімді және әртүрлі беттік тығыздығы. Мақта — маталарын  биоцидтік өңдеуге жобаланған тиімді композициялық құрам салыстырмалы түрде қолжетімді, экологиялық қауіпсіз, дымқыл өңдеулерге төзімді болып табылады. Зерттеу нәтижесінде аппреттелген мақта-мата  құрамы жақсартылған микробқа қарсы қасиеттері анықталды, тасымалдау жағдайында микроорганизмдерге төзімді. Электрондық- микроскоптың көмегімен  қабық түзетін ерітінді морфологиясы және элементтік құрамы жүргізілді.
	 антимикробтық белсенділік, золь гель әдісі, тетроэтоксисилан, наноқабат, модификация"
684,3313,"Dyussenbiyeva К. Zh., Taussarova B. R., Krichevsky G. E., Kutzhanova A. Zh."
685,3314,". We consider the development of sol-gel composition on the basis of water-alcohol solution of tetraethoxysilane with the addition of acetate of copper or zinc for the antimicrobial finishing of cotton fabric. The advantage of use of new composition is the availability of used drugs, also the simplicity of the technological process for production of wide range of competitive, environmentally clean, bio-persistence, cellulose textile materials of different weave and different surface density. The developed effective composite structure for biocidal finishing of cotton fabric is relatively inexpensive, environmentally safe, resistant to water treatments. The study found that dressed cotton fabric has improved antimicrobial properties, cannot be destroyed by micro organisms in the conditions of exploitation. The elemental composition and morphology of film-forming solutions was produced with the help of electron-scanning microscope.
	: antimicrobial activity, sol-gel process, tetraethoxysilane, nanocoating, modification, textiles."
686,3316,Экономическая эффективность формирования и эксплуатации маточных стад сиговых рыб – Планктофагов в озерах Северного Казахстана
687,3317,16 июля 2017  Лариса Николаевна Гребцова
688,3318,"МРНТИ 68.25.13, 34.33.33                                                                                  №2 (2017)"
689,3320,________________
690,3322,Түйінді сөздер:
691,3323,__________________
692,3324,Coregonus peled
693,3325,Coregonus albula ladogensis
694,3326,Keywords:
695,3328,Рыбное хозяйство
696,3331,Совершенствование процесса переработки растительного сырья с целью извлечение пектина на экстракторе
697,3332,20 марта 2018  Лариса Николаевна Гребцова
698,3336,ЭКСТРАКТОРДЕ ПЕКТИН АЛУ МАҚСАТЫНДА ӨСІМДІК ШИКІЗАТЫН ҚАЙТА ӨҢДЕУ ПРОЦЕСІН ЖЕТІЛДІРУ
699,3337,Пищевая промышленность
700,3339,Ультразвуковая обработка — эффективный способ регулирования структуры и стабилизации физико-химических характеристик коллоидных наноструктурированных систем
701,3340,14 октября 2016  Лариса Николаевна Гребцова
702,3341,"Сабаев Ж.Ж., Калиева А., Осеров Т.Б., Мофа Н.Н., Черноглазова Т.В., Мансуров З.А."
703,3342,"Рассматривается получение коллоидных систем на желатинно-глицериновой основе с аморфным диоксидом кремния в качестве дисперсионного наполнителя. Проводились измерения показателя рН, вязкость и электропроводность полученных систем при вариации различных модификаторов в составе коллоидной системы. Для изменения морфологии, структуры и состояния частиц диоксида кремния, а также состояния гелиевой основы системы использовалась ультразвуковая обработка (УЗО). Подбор наиболее эффективных режимов УЗО обеспечил стабилизацию состояния и регулирование свойств наноструктурированных систем. Показано, что изменение вязкости, кислотности и электропроводности, как одного из наиболее чувствительных показателей структурных изменений системы, при обработке ультразвуком является следствием диспергации и перевода кремнеземной фракции в гелиевое состояние. В результате имеет место формирование наноструктурированной коллоидной гомогенной система с необходимым набором функциональных свойств.
	ультразвуковая обработка, диоксид кремния, желатин, коллоидные наносистемы."
704,3343,"Сабаев Ж.Ж., Калиева А., Осеров Т.Б., Мофа Н.Н., Черноглазова Т.В., Мансуров З.А."
705,3344,"Ұсынылып отырған мақалада құрамында дисперсті толықтырғыш ретінде аморфты кремний диоксиді бар желатин-глицерин негізіндегі коллойдты жүйені алу қарастырылған. Коллойдты жүйелер құрамындағы түрлі модификаторлардың мөлшерін өзгерту арқылы алынған жүйеге pH,  тұтқырлық және электрөткізгіштік сияқты өлшеулер жүргізілді. Кремний диоксиді бөлшектерінің құрылымын және күйін, морфологиясын және гелді негіздегі жүйенің күйін өзгерту үшін ультрадыбысты өңдеу қолданылды (УДӨ). УДӨ тиімді режимін таңдау наноқұрылымды жүйенің  қасиетін реттеуді және күйін тұрақтандыруды қамтамассыз етті. Ультадыбысты өңдеуден кейін ұнтақталған және кремнезем фракциясынан гельді күйге ауысқан, жүйенің құрылымдық өзгерісінің сезімтал көрсеткішінің бірі ретінде электрөткізгіштіктің, тұтқырлықтың және қышқылдықтың өзгеруі көрсетілген. Нәтижесінде, функционалды қасиеттердің белгілі бір жиынтығында наноқұрылымды коллойдты гомогенді жүйенің қалыптасуынды орын алады.
	ультрадыбысты өңдеу, кремний диоксиді, желатин, коллоидты наножүйелер."
706,3345,"Sabayev Zh.Zh., Kalieva А.M., Osserov Т.B., Mofa N.N., Chernoglazova Т.V., Mansurov Z.А."
707,3346,". It is considered the obtaining of colloidal systems on the basis of gelatin-glycerin with the amorphous silicon dioxide as dispersing filler. The measurings of pH indicator were held, the viscosity and conductivity of the systems obtained during the variation of different modificators in the composition of colloidal system. The ultrasonic treatment was used in order to change morphology and structure of the silicon dioxide, also the condition of helium base of the system. The selection of the most effective modes of ultrasonic treatment provided the stabilization of condition and regulating of properties of nanostructured systems. It is shown that the change of viscosity, acidity and electro-conductivity, as one of the most sensitive indicator of structure changes of the system, under the ultrasonic treatment is the consequences of translation of siliceous fraction in helium condition. The result is a formation of nanostructured colloidal homogeneous system with the necessary set of functional properties.
	: sonication, silica, gelatin, colloidal nanosystems."
708,3348,Обзор усовершенствования биотехнологий производства  кисло-молочной продукции в Казахстане
709,3349,15 июня 2018  Лариса Николаевна Гребцова
710,3350,"Представлен краткий обзор номенклатуры и некоторых технологий изготовления существующих в Казахстане кисломолочных продуктов, в том числе йогурта. Молочные продукты являются самыми высокопитательными пищевыми продуктами. Особенно молоко и кисломолочная продукция должны составлять начало рациона питания для детей всех возрастных категорий: раннего, дошкольного и школьного. Поскольку молоко и молочная продукция помимо легко усвояемых белков должны содержать легкоусвояемые формы солей кальция, магния и витамины в производстве постоянно идёт процесс усовершенствование полезного действия кисло-молочных продуктов. Производство молока в Казахстане достаточно развито и имеет большие объемы. В соответствии с данными статистики за 2015 г. в Казахстане было произведено 5,18 млн. т молока  и переработано более 40%), Лучшими производителями кисло-молочной продукции являются: Южно-Казахстанская, Восточно-Казахстанская, Алматинская, Северо-Казахстанская области.
 молоко, йогурт, кисломолочный продукт, витамины, микроорганизмы, фермент, белок."
711,3351,"МРНТИ 65.63.33, №2(2018г.)"
712,3354,Пищевая промышленность
713,3356,Микробиологические исследования комбикормов  для форели
714,3357,30 сентября 2017  Лариса Николаевна Гребцова
715,3358,"МРНТИ 69.25.15, 69.25.13                                                                                 №3 (2017г.)"
716,3360,"Введение пробиотика в рецептуру комбикормов позволяет улучшить его санитарное состояние за счет подавления активного роста условно-патогенной и спорообразующей микрофлоры, что способствует увеличению срока хранения кормов. Комбикорма с содержанием молочнокислых бактерий улучшают микробиоту кишечника мальков рыб и повышают их иммунную систему.  исследований — определение эффективности применения различных доз нового пробиотического препарата «Биоконс», созданного на базе институтов, содержащего молочнокислые бактерии, в составе продукционных комбикормов для форели. Благодаря использованию препарата улучшаются конверсия корма и привесы. Его использование в составе стартовых комбикормов для форели положительно влияет также на рост молоди и выход рыбопродукции. Выработка  качественных отечественных кормов для рыб позволит снизить долю потребления дорогостоящих импортных кормов. В статье приведены данные различных литературных источников касающиеся использования пробиотических препаратов при выращивании рыб в мире.
	разведение рыб, форель, рыбный комбикорм, Биокос, бактериальное загрязнение, кормовые пробиотики, рыбный комбикорм"
717,3362,БАХТАХҚА АРНАЛҒАН ҚҰРАМА ЖЕМДЕРГЕ ЖҮРГІЗІЛГЕН МИКРОБИОЛОГИЯЛЫҚ ЗЕРТТЕУЛЕР
718,3363,"Кіріспе пробиотика » рецептурасы, құрама жем жақсартуға мүмкіндік береді, оның санитарлық жағдайы есебінен бауырда белсенді өсу шартты-патогенді және спорообразующей микрофлораның артуына ықпал етеді, сақтау мерзімі жемшөп. Құрама жемнің құрамында сүт қышқылды бактериялардың жақсартады микробиоту ішектің шабақ балықтар мен көтереді олардың иммундық жүйесі. Зерттеудің мақсаты — анықтау қолдану тиімділігін түрлі доза жаңа пробиотического «препаратының Биоконс» базасында құрылған институттар бар сүтқышқылды бактериялар, құрамында продукция құрама жем үшін форели. Арқасында құрылған препаратқа жақсарып, азық конверсиясы және привесы. Оны пайдалану құрамында старттық құрама жем үшін форели оң әсер етеді, сондай-ақ өсуі шабақтардың шығуы балық өнімдерін. Әзірлеу отандық сапалы жем-балық үлесін төмендетуге мүмкіндік береді тұтыну қымбат импорттық жемшөп. Мақалада келтірілген деректер әр түрлі әдеби көздерін пайдалануға қатысты пробиотикалық препараттар.       
	 балық өсіру, форель, балық құрама жем, Биокос, бактериялық ластануы, азық пробиотиктер, балық құрама жем"
719,3366,MICROBIOLOGICAL STUDY OF COMPOUND FISH FEEDS FOR TROUT
720,3367,". Introduction of a probiotic in the formulation of animal feed helps to improve its sanitary conditions due to the suppression of active growth of conditionally pathogenic and sporeforming microflora, thereby increasing the shelf-life of fodder. Mixed fodders with the content of the lactic acid bacteria improve the gut microbiota of juvenile fish and increase their immune system. The purpose of the research is determination of effectiveness of various doses of a new probiotic preparation», Biocons», created on the basis of the institutes containing lactic acid bacteria, the composition of production of feed for trout. Thanks to this new drug improves feed conversion and weight gain. Its use in the composition of starter feed for trout also has a positive effect on the growth of juveniles and yield of fish products. The development of domestic high quality fish food will reduce the share of consumption of expensive imported feed. In the article the data from different literature sources concerning the use of probiotic preparations.
	: fish farming, trout, fish feed, Biokos, bacterial contamination, feed probiotics, fish feed"
721,3368,Рыбное хозяйство
722,3371,Исследование каталитической активности полимер-иммобилизованных наноразмерных частиц кобальта
723,3372,16 декабря 2016  Лариса Николаевна Гребцова
724,3373,"Буркеев М.Ж., Тажбаев Е.М., Кажмуратова А.Т., Ибраева Л.Т.,Жумагалиева Т.С., Жакупбекова Э.Ж., Хамитова Т.О., Кожабекова Г.Е."
725,3374,"На примере гидрирования пиридина исследована каталитическая активность кобальт-полимерных композитов на основе сополимеров полиэфирных смол с ненасыщенными карбоновыми кислотами акрилового ряда. Синтез исходного этиленгликольмалеината осуществлялли реакцией поликонденсации этиленгликоля с малеиновым ангидридом. Сополимеры полиэтиленгликольмалеината с акриловой кислотой получены методом радикальной сополимеризации при температуре 60С в среде диоксана в присутствии радикалобразующего инициатора динитрила азобисизомасляной кислоты. Включенные в матрицу гидрогеля наночастицы кобальта получены химическим методом путем восстановления прекурсоров гипофосфитом калия. Металлополимерные комплексы протестированы на реакции электрокаталитического гидрирования пиридина. Исследования по электрокаталлитическому восстановлению пиридина проводили в электрокаталитической ячейке с разделением катодного и анодного пространств при силе тока 1 А и температурах от 25º до 40°С. Установлено, что по сравнению со скелетным кобальтом изучаемые системы проявляют большую каталитическую активность. Показано, что на скорость электрокатализа оказывает влияние температура, увеличивая объем поглощенного водорода.
	катализ, наночастицы, нанокатализаторы, полимерная матрица"
726,3375,____________________________
727,3377,"Полиэфир шайырларының акрил қатарының қанықпаған корбон қышқылдарымен сополимерлерінің негізіндегі кобальт-полимерлі композиттердің каталитикалық белсенділігі пиридинді гидрлеу мысалында зерттелді. Полиэтиленгликольмалеинаттың акрил қышқылымен сополимерлері радикалды сополимерлену әдісімен радикал түзуші инициатор азобисизомай қышқылының динитрилі қатысында 60С температурада диоксан  ортасында алынды. Гидрогель матрицасына енгізілген кобальттың нанобөлшектері химиялық әдіспен прекурсорларды калийдің гипофосфитімен тотықсыздандыру жолымен алынды. Металлполимерлі комплекстер пиридинді электрлі каталитикалық гидрлеу реакциясында сыналды. Пиридинді электрлі каталитикалық тотықсыздандыру бойынша зерттеу электрлі каталитикалық ұяшықта катодты және анодты ұяшықтарды бөле отырып, 1 А тоқ күшінде және 25º — 40°С температурада жүргізілді.   Қаңқалы кобальтпен салыстырғанда зерттелген жүйелер жоғары белсенділік көрсететіні анықталды. Электрокатализ жылдамдығына сіңірілетін сутегінің көлемін арттыра отырып,  температура әсер ететіні көрсетілді. 
	катализ, нанобөлшектер, нанокатализаторлар, полимерлік матрица"
728,3378,___________________________
729,3380,Исследование распределения амилолитических ферментов в зерне ржи
730,3381,27 сентября 2018  Лариса Николаевна Гребцова
731,3386,Пищевая промышленность
732,3388,Совершенствование профилактики смазочной системы форсированных автотракторных дизелей Камаз-Евро
733,3389,4 апреля 2017  Лариса Николаевна Гребцова
734,3390,"А. М. Биниязов, А. С. Денисов"
735,3391,"В качестве моющих и диспергирующих присадок используют высокощелочные сульфонаты, алкилсалицилаты а также алкилфеноляты и различные другие соли сульфокислот и карбоновых кислот и от их концентрации в масле зависит снижение интенсивности образования углеродистых отложений. На основе закона действующих масс получена зависимость концентрации исходного вещества от времени. При составлении исходного дифференциального уравнения расхода щелочной присадки в процессе работы учтено параметры долива масла. Обоснована оптимальная периодичность замены масла в форсированных дизелях КАМАЗ-ЕВРО, которая аппроксимируется полиномом второй степени. Определена оптимальная наработка до замены. С учетом различия в интенсивности изменения щелочности масла в процессе работы были определены параметры зависимости по различным группам автомобилей. Получены погрешность щелочности при доверительной вероятности 80%. Определены нормативные (предельные) значения моторного масла.
	 форсированные дизели, моторное масло, периодичность замены масла, нормативные показатели масла."
736,3392,"А. М. Биниязов, А. С. Денисов"
737,3393,"Жуғыш және ыдырағыш қоспа ретінде жоғары сілтілі сульфонаттар, алкилсалицилаттар, сондай-ақ алкилфеноляттарды және сулфатты қышқылдар мен карбон қышқылдарының өзге де тұздарын қолданады, май құрамында көміртекті түзілімдердің пайда болу қарқындылығы осылардың шоғырлауына байланысты болады. Әрекет етуші массалар заңының негізінде бастапқа заттың шоғырлануының уақытқа тәуелділігі анықталды.  Жұмыс үрдісіндегі сілтілі тұнбаның шығынының бастапқы дифференциалды  теңдеуін құру кезінде майды еселеп құю өлшемдері ескерілген. КАМАЗ-ЕВРО форсирленген дизельдеріндегі майды ауыстырудың оңтайлы кезеңділігі негізделген, ол екінші дәрежелі полиноммен жуықтатылады. Ауыстыруға дейінгі ұтымды пайдаланым анықталған.  Жұмыс үрдісі кезіндегі майдың сілтілілігінің өзгеріп отыру қатқынындағы айырмашылықты есепке ала отырып, автомобильдердің түрлі топтары бойынша тәуелділік өлшемдері анықталған. 80% сенімгерлік ықтималдықта сілтіліліктің дәлсіздігі белгіленген. Мотор майының нормативті (шектік) мәндері де анықталған.
	 форсирленген дизельдер, мотор майы, май ауыстыру кезеңділігі, майдың нормативті мәндері."
